TrainSet,TestSet,Model,Seed,Experiment,TestAccuracy
D10,L0,fc-cnn-replay,450,2,0.459183663
D1,L0,fc-replay,456,2,0.982254684
D2,L0,fc-replay,456,2,0.94989562
D3,L0,fc-replay,456,2,0.828810036
D4,L0,fc-replay,456,2,0.513569951
D5,L0,fc-replay,456,2,0.174321502
D6,L0,fc-replay,456,2,0.146137789
D7,L0,fc-replay,456,2,0.057411272
D8,L0,fc-replay,456,2,0.090814196
D9,L0,fc-replay,456,2,0.076200418
D10,L0,fc-replay,456,2,0.093945719
D1,L0,fc-cnn-replay,456,2,0.972249746
D2,L0,fc-cnn-replay,456,2,0.943508446
D3,L0,fc-cnn-replay,456,2,0.941526234
D4,L0,fc-cnn-replay,456,2,0.866204143
D5,L0,fc-cnn-replay,456,2,0.568880081
D6,L0,fc-cnn-replay,456,2,0.585728467
D7,L0,fc-cnn-replay,456,2,0.345887005
D8,L0,fc-cnn-replay,456,2,0.269573838
D9,L0,fc-cnn-replay,456,2,0.215064421
D10,L0,fc-cnn-replay,456,2,0.186323091
D1,L0,fc-cnn-replay,50,2,0.99164927
D2,L0,fc-cnn-replay,50,2,0.943632543
D3,L0,fc-cnn-replay,50,2,0.947807908
D4,L0,fc-cnn-replay,50,2,0.929018795
D5,L0,fc-cnn-replay,50,2,0.741127372
D6,L0,fc-cnn-replay,50,2,0.63048017
D7,L0,fc-cnn-replay,50,2,0.681628406
D8,L0,fc-cnn-replay,50,2,0.664926946
D9,L0,fc-cnn-replay,50,2,0.481210858
D10,L0,fc-cnn-replay,50,2,0.620041728
D1,L0,fc-cnn-replay,123,2,0.99164927
D2,L0,fc-cnn-replay,123,2,0.957202494
D3,L0,fc-cnn-replay,123,2,0.926931083
D4,L0,fc-cnn-replay,123,2,0.881002069
D5,L0,fc-cnn-replay,123,2,0.817327738
D6,L0,fc-cnn-replay,123,2,0.762004197
D7,L0,fc-cnn-replay,123,2,0.700417519
D8,L0,fc-cnn-replay,123,2,0.453027129
D9,L0,fc-cnn-replay,123,2,0.54175365
D10,L0,fc-cnn-replay,123,2,0.45824635
D1,L0,fc-cnn-replay,150,2,0.996039629
D2,L0,fc-cnn-replay,150,2,0.948514879
D3,L0,fc-cnn-replay,150,2,0.905940592
D4,L0,fc-cnn-replay,150,2,0.884158432
D5,L0,fc-cnn-replay,150,2,0.640594065
D6,L0,fc-cnn-replay,150,2,0.344554454
D7,L0,fc-cnn-replay,150,2,0.352475256
D8,L0,fc-cnn-replay,150,2,0.44158417
D9,L0,fc-cnn-replay,150,2,0.446534663
D10,L0,fc-cnn-replay,150,2,0.352475256
D1,L0,fc-replay,150,2,0.958333313
D2,L0,fc-replay,150,2,0.894379854
D3,L0,fc-replay,150,2,0.653100789
D4,L0,fc-replay,150,2,0.469961226
D5,L0,fc-replay,150,2,0.2858527
D6,L0,fc-replay,150,2,0.138565898
D7,L0,fc-replay,150,2,0.071705423
D8,L0,fc-replay,150,2,0.016472869
D9,L0,fc-replay,150,2,0.023255814
D10,L0,fc-replay,150,2,0.003875969
D1,L0,fc-replay,350,2,0.986761689
D2,L0,fc-replay,350,2,0.857433796
D3,L0,fc-replay,350,2,0.726069272
D4,L0,fc-replay,350,2,0.566191435
D5,L0,fc-replay,350,2,0.233197555
D6,L0,fc-replay,350,2,0.157841146
D7,L0,fc-replay,350,2,0.086558044
D8,L0,fc-replay,350,2,0.052953158
D9,L0,fc-replay,350,2,0.019348269
D10,L0,fc-replay,350,2,0.01629328
D1,L0,fc-cnn-replay,450,2,0.991031408
D2,L0,fc-cnn-replay,450,2,0.950672626
D3,L0,fc-cnn-replay,450,2,0.826233208
D4,L0,fc-cnn-replay,450,2,0.741031408
D5,L0,fc-cnn-replay,450,2,0.737668157
D6,L0,fc-cnn-replay,450,2,0.597533643
D7,L0,fc-cnn-replay,450,2,0.524663687
D8,L0,fc-cnn-replay,450,2,0.4573991
D9,L0,fc-cnn-replay,450,2,0.344170392
D10,L0,fc-cnn-replay,450,2,0.341928244
D1,L0,fc-replay,250,2,0.99387753
D2,L0,fc-replay,250,2,0.983673453
D3,L0,fc-replay,250,2,0.941836715
D4,L0,fc-replay,250,2,0.793877542
D5,L0,fc-replay,250,2,0.592857122
D6,L0,fc-replay,250,2,0.259183675
D7,L0,fc-replay,250,2,0.31122449
D8,L0,fc-replay,250,2,0.315306127
D9,L0,fc-replay,250,2,0.284693867
D10,L0,fc-replay,250,2,0.307142854
D1,L0,fc-replay,450,2,0.983706713
D2,L0,fc-replay,450,2,0.884928703
D3,L0,fc-replay,450,2,0.698574364
D4,L0,fc-replay,450,2,0.436863542
D5,L0,fc-replay,450,2,0.126272917
D6,L0,fc-replay,450,2,0.036659878
D7,L0,fc-replay,450,2,0.029531568
D8,L0,fc-replay,450,2,0.041751526
D9,L0,fc-replay,450,2,0.017311608
D10,L0,fc-replay,450,2,0.009164969
D1,L0,fc-cnn-replay,350,2,0.989910305
D2,L0,fc-cnn-replay,350,2,0.976457417
D3,L0,fc-cnn-replay,350,2,0.923766792
D4,L0,fc-cnn-replay,350,2,0.75
D5,L0,fc-cnn-replay,350,2,0.551569521
D6,L0,fc-cnn-replay,350,2,0.469730943
D7,L0,fc-cnn-replay,350,2,0.224215239
D8,L0,fc-cnn-replay,350,2,0.140134528
D9,L0,fc-cnn-replay,350,2,0.188340813
D10,L0,fc-cnn-replay,350,2,0.189461887
D1,L0,fc-replay,550,2,0.992857158
D2,L0,fc-replay,550,2,0.978571415
D3,L0,fc-replay,550,2,0.909183681
D4,L0,fc-replay,550,2,0.76836735
D5,L0,fc-replay,550,2,0.373469383
D6,L0,fc-replay,550,2,0.264285713
D7,L0,fc-replay,550,2,0.242857143
D8,L0,fc-replay,550,2,0.240816325
D9,L0,fc-replay,550,2,0.201020405
D10,L0,fc-replay,550,2,0.190816328
D1,L0,fc-cnn-replay,456,2,0.992079198
D2,L0,fc-cnn-replay,456,2,0.959405959
D3,L0,fc-cnn-replay,456,2,0.936633646
D4,L0,fc-cnn-replay,456,2,0.837623775
D5,L0,fc-cnn-replay,456,2,0.69702971
D6,L0,fc-cnn-replay,456,2,0.684158444
D7,L0,fc-cnn-replay,456,2,0.434653461
D8,L0,fc-cnn-replay,456,2,0.421782166
D9,L0,fc-cnn-replay,456,2,0.448514849
D10,L0,fc-cnn-replay,456,2,0.343564361
D1,L0,fc-cnn-replay,550,2,0.995918393
D2,L0,fc-cnn-replay,550,2,0.977551043
D3,L0,fc-cnn-replay,550,2,0.961224496
D4,L0,fc-cnn-replay,550,2,0.907142878
D5,L0,fc-cnn-replay,550,2,0.742857158
D6,L0,fc-cnn-replay,550,2,0.736734688
D7,L0,fc-cnn-replay,550,2,0.746938765
D8,L0,fc-cnn-replay,550,2,0.587755084
D9,L0,fc-cnn-replay,550,2,0.431632668
D10,L0,fc-cnn-replay,550,2,0.195918366
D1,L0,fc-replay,456,2,0.973837197
D2,L0,fc-replay,456,2,0.91085273
D3,L0,fc-replay,456,2,0.711240292
D4,L0,fc-replay,456,2,0.556201577
D5,L0,fc-replay,456,2,0.268410861
D6,L0,fc-replay,456,2,0.117248058
D7,L0,fc-replay,456,2,0.019379845
D8,L0,fc-replay,456,2,0.019379845
D9,L0,fc-replay,456,2,0.016472869
D10,L0,fc-replay,456,2,0.011627907
D1,L0,fc-cnn-replay,250,2,0.994897962
D2,L0,fc-cnn-replay,250,2,0.984693885
D3,L0,fc-cnn-replay,250,2,0.972449005
D4,L0,fc-cnn-replay,250,2,0.952040792
D5,L0,fc-cnn-replay,250,2,0.654081643
D6,L0,fc-cnn-replay,250,2,0.656122446
D7,L0,fc-cnn-replay,250,2,0.717346966
D8,L0,fc-cnn-replay,250,2,0.703061223
D9,L0,fc-cnn-replay,250,2,0.540816307
D10,L0,fc-cnn-replay,250,2,0.543877542
D1,L0,fc-replay,123,2,0.974231899
D2,L0,fc-replay,123,2,0.860257685
D3,L0,fc-replay,123,2,0.669970274
D4,L0,fc-replay,123,2,0.254707634
D5,L0,fc-replay,123,2,0.00099108
D6,L0,fc-replay,123,2,0.00099108
D7,L0,fc-replay,123,2,0.00099108
D8,L0,fc-replay,123,2,0
D9,L0,fc-replay,123,2,0
D10,L0,fc-replay,123,2,0.00099108
D1,L0,fc-cnn-replay,50,2,0.998237908
D2,L0,fc-cnn-replay,50,2,0.990308344
D3,L0,fc-cnn-replay,50,2,0.958590329
D4,L0,fc-cnn-replay,50,2,0.897797346
D5,L0,fc-cnn-replay,50,2,0.511894286
D6,L0,fc-cnn-replay,50,2,0.211453751
D7,L0,fc-cnn-replay,50,2,0.13039647
D8,L0,fc-cnn-replay,50,2,0.250220269
D9,L0,fc-cnn-replay,50,2,0.069603525
D10,L0,fc-cnn-replay,50,2,0.114537448
D1,L0,fc-replay,123,2,0.984342396
D2,L0,fc-replay,123,2,0.956158638
D3,L0,fc-replay,123,2,0.838204622
D4,L0,fc-replay,123,2,0.640918553
D5,L0,fc-replay,123,2,0.507306874
D6,L0,fc-replay,123,2,0.245302707
D7,L0,fc-replay,123,2,0.140918583
D8,L0,fc-replay,123,2,0.063674323
D9,L0,fc-replay,123,2,0.060542796
D10,L0,fc-replay,123,2,0.030271398
D1,L0,fc-cnn-replay,123,2,0.990089178
D2,L0,fc-cnn-replay,123,2,0.931615472
D3,L0,fc-cnn-replay,123,2,0.819623411
D4,L0,fc-cnn-replay,123,2,0.813676894
D5,L0,fc-cnn-replay,123,2,0.252725482
D6,L0,fc-cnn-replay,123,2,0.055500496
D7,L0,fc-cnn-replay,123,2,0.136769071
D8,L0,fc-cnn-replay,123,2,0.112983152
D9,L0,fc-cnn-replay,123,2,0.42021805
D10,L0,fc-cnn-replay,123,2,0.223984137
D1,L0,fc-replay,0,2,0.989427328
D2,L0,fc-replay,0,2,0.976211429
D3,L0,fc-replay,0,2,0.900440514
D4,L0,fc-replay,0,2,0.813215852
D5,L0,fc-replay,0,2,0.775330424
D6,L0,fc-replay,0,2,0.582378864
D7,L0,fc-replay,0,2,0.495154172
D8,L0,fc-replay,0,2,0.517180622
D9,L0,fc-replay,0,2,0.21497798
D10,L0,fc-replay,0,2,0.277533054
D1,L0,fc-replay,789,2,0.958333313
D2,L0,fc-replay,789,2,0.906007767
D3,L0,fc-replay,789,2,0.719961226
D4,L0,fc-replay,789,2,0.490310073
D5,L0,fc-replay,789,2,0.325581402
D6,L0,fc-replay,789,2,0.04360465
D7,L0,fc-replay,789,2,0.022286821
D8,L0,fc-replay,789,2,0.014534884
D9,L0,fc-replay,789,2,0.010658915
D10,L0,fc-replay,789,2,0.008720931
D1,L0,fc-cnn-replay,789,2,0.996039629
D2,L0,fc-cnn-replay,789,2,0.960396051
D3,L0,fc-cnn-replay,789,2,0.934653461
D4,L0,fc-cnn-replay,789,2,0.838613868
D5,L0,fc-cnn-replay,789,2,0.806930721
D6,L0,fc-cnn-replay,789,2,0.623762369
D7,L0,fc-cnn-replay,789,2,0.45247525
D8,L0,fc-cnn-replay,789,2,0.459405929
D9,L0,fc-cnn-replay,789,2,0.198019803
D10,L0,fc-cnn-replay,789,2,0.270297021
D1,L0,fc-cnn-replay,150,2,0.982160568
D2,L0,fc-cnn-replay,150,2,0.962338924
D3,L0,fc-cnn-replay,150,2,0.887016833
D4,L0,fc-cnn-replay,150,2,0.714568853
D5,L0,fc-cnn-replay,150,2,0.540138721
D6,L0,fc-cnn-replay,150,2,0.419226944
D7,L0,fc-cnn-replay,150,2,0.351833493
D8,L0,fc-cnn-replay,150,2,0.132804751
D9,L0,fc-cnn-replay,150,2,0.325074345
D10,L0,fc-cnn-replay,150,2,0.115956396
D1,L0,fc-cnn-replay,0,2,0.9835729
D2,L0,fc-cnn-replay,0,2,0.936344981
D3,L0,fc-cnn-replay,0,2,0.901437342
D4,L0,fc-cnn-replay,0,2,0.801848054
D5,L0,fc-cnn-replay,0,2,0.582135499
D6,L0,fc-cnn-replay,0,2,0.469199181
D7,L0,fc-cnn-replay,0,2,0.598562658
D8,L0,fc-cnn-replay,0,2,0.319301844
D9,L0,fc-cnn-replay,0,2,0.375770032
D10,L0,fc-cnn-replay,0,2,0.443531841
D1,L0,fc-replay,550,2,0.97759676
D2,L0,fc-replay,550,2,0.935845196
D3,L0,fc-replay,550,2,0.727087557
D4,L0,fc-replay,550,2,0.465376794
D5,L0,fc-replay,550,2,0.078411408
D6,L0,fc-replay,550,2,0.090631366
D7,L0,fc-replay,550,2,0.051934827
D8,L0,fc-replay,550,2,0.039714869
D9,L0,fc-replay,550,2,0.028513238
D10,L0,fc-replay,550,2,0.024439918
D1,L0,fc-replay,450,2,0.992857158
D2,L0,fc-replay,450,2,0.978571415
D3,L0,fc-replay,450,2,0.929591835
D4,L0,fc-replay,450,2,0.771428585
D5,L0,fc-replay,450,2,0.537755132
D6,L0,fc-replay,450,2,0.3234694
D7,L0,fc-replay,450,2,0.344897956
D8,L0,fc-replay,450,2,0.346938789
D9,L0,fc-replay,450,2,0.235714287
D10,L0,fc-replay,450,2,0.239795923
D1,L0,fc-cnn-replay,250,2,0.993273556
D2,L0,fc-cnn-replay,250,2,0.991031408
D3,L0,fc-cnn-replay,250,2,0.938340783
D4,L0,fc-cnn-replay,250,2,0.791479826
D5,L0,fc-cnn-replay,250,2,0.519058287
D6,L0,fc-cnn-replay,250,2,0.485426009
D7,L0,fc-cnn-replay,250,2,0.36659193
D8,L0,fc-cnn-replay,250,2,0.421524674
D9,L0,fc-cnn-replay,250,2,0.174887896
D10,L0,fc-cnn-replay,250,2,0.280269057
D1,L0,fc-replay,250,2,0.985743403
D2,L0,fc-replay,250,2,0.961303473
D3,L0,fc-replay,250,2,0.659877777
D4,L0,fc-replay,250,2,0.474541754
D5,L0,fc-replay,250,2,0.099796332
D6,L0,fc-replay,250,2,0.043788187
D7,L0,fc-replay,250,2,0.034623217
D8,L0,fc-replay,250,2,0.021384928
D9,L0,fc-replay,250,2,0.015274949
D10,L0,fc-replay,250,2,0.009164969
D1,L0,fc-replay,350,2,0.996938765
D2,L0,fc-replay,350,2,0.961224496
D3,L0,fc-replay,350,2,0.899999976
D4,L0,fc-replay,350,2,0.673469365
D5,L0,fc-replay,350,2,0.658163249
D6,L0,fc-replay,350,2,0.223469391
D7,L0,fc-replay,350,2,0.218367353
D8,L0,fc-replay,350,2,0.172448978
D9,L0,fc-replay,350,2,0.168367341
D10,L0,fc-replay,350,2,0.109183677
D1,L0,fc-cnn-replay,456,2,0.989561558
D2,L0,fc-cnn-replay,456,2,0.968684733
D3,L0,fc-cnn-replay,456,2,0.936325669
D4,L0,fc-cnn-replay,456,2,0.835073054
D5,L0,fc-cnn-replay,456,2,0.686847627
D6,L0,fc-cnn-replay,456,2,0.641962409
D7,L0,fc-cnn-replay,456,2,0.582463443
D8,L0,fc-cnn-replay,456,2,0.532359064
D9,L0,fc-cnn-replay,456,2,0.546972871
D10,L0,fc-cnn-replay,456,2,0.495824635
D1,L0,fc-cnn-replay,550,2,0.992152452
D2,L0,fc-cnn-replay,550,2,0.949551582
D3,L0,fc-cnn-replay,550,2,0.954035878
D4,L0,fc-cnn-replay,550,2,0.776905835
D5,L0,fc-cnn-replay,550,2,0.492152452
D6,L0,fc-cnn-replay,550,2,0.343049318
D7,L0,fc-cnn-replay,550,2,0.239910319
D8,L0,fc-cnn-replay,550,2,0.172645733
D9,L0,fc-cnn-replay,550,2,0.178251117
D10,L0,fc-cnn-replay,550,2,0.089686096
D1,L0,fc-replay,150,2,0.978079319
D2,L0,fc-replay,150,2,0.938413382
D3,L0,fc-replay,150,2,0.840292275
D4,L0,fc-replay,150,2,0.689979136
D5,L0,fc-replay,150,2,0.334029227
D6,L0,fc-replay,150,2,0.216075152
D7,L0,fc-replay,150,2,0.027139874
D8,L0,fc-replay,150,2,0.004175365
D9,L0,fc-replay,150,2,0.02400835
D10,L0,fc-replay,150,2,0.011482255
D1,L0,fc-replay,150,2,0.967294335
D2,L0,fc-replay,150,2,0.911793828
D3,L0,fc-replay,150,2,0.710604548
D4,L0,fc-replay,150,2,0.43607533
D5,L0,fc-replay,150,2,0.052527256
D6,L0,fc-replay,150,2,0.001982161
D7,L0,fc-replay,150,2,0
D8,L0,fc-replay,150,2,0
D9,L0,fc-replay,150,2,0
D10,L0,fc-replay,150,2,0
D1,L0,fc-cnn-replay,0,2,0.996938765
D2,L0,fc-cnn-replay,0,2,0.970408142
D3,L0,fc-cnn-replay,0,2,0.960204065
D4,L0,fc-cnn-replay,0,2,0.934693873
D5,L0,fc-cnn-replay,0,2,0.866326511
D6,L0,fc-cnn-replay,0,2,0.739795923
D7,L0,fc-cnn-replay,0,2,0.814285696
D8,L0,fc-cnn-replay,0,2,0.569387734
D9,L0,fc-cnn-replay,0,2,0.342857152
D10,L0,fc-cnn-replay,0,2,0.186734691
D1,L0,fc-cnn-replay,789,2,0.993736923
D2,L0,fc-cnn-replay,789,2,0.96659708
D3,L0,fc-cnn-replay,789,2,0.945720255
D4,L0,fc-cnn-replay,789,2,0.867432177
D5,L0,fc-cnn-replay,789,2,0.747390389
D6,L0,fc-cnn-replay,789,2,0.599164903
D7,L0,fc-cnn-replay,789,2,0.584551156
D8,L0,fc-cnn-replay,789,2,0.350730687
D9,L0,fc-cnn-replay,789,2,0.395615876
D10,L0,fc-cnn-replay,789,2,0.379958242
D1,L0,fc-replay,0,2,0.973240852
D2,L0,fc-replay,0,2,0.838453889
D3,L0,fc-replay,0,2,0.715559959
D4,L0,fc-replay,0,2,0.185332015
D5,L0,fc-replay,0,2,0
D6,L0,fc-replay,0,2,0
D7,L0,fc-replay,0,2,0
D8,L0,fc-replay,0,2,0
D9,L0,fc-replay,0,2,0
D10,L0,fc-replay,0,2,0
D1,L0,fc-replay,150,2,0.975336313
D2,L0,fc-replay,150,2,0.904708505
D3,L0,fc-replay,150,2,0.729820609
D4,L0,fc-replay,150,2,0.550448418
D5,L0,fc-replay,150,2,0.118834078
D6,L0,fc-replay,150,2,0.065022424
D7,L0,fc-replay,150,2,0.090807177
D8,L0,fc-replay,150,2,0.062780268
D9,L0,fc-replay,150,2,0.038116593
D10,L0,fc-replay,150,2,0.05605381
D1,L0,fc-replay,250,2,0.973735392
D2,L0,fc-replay,250,2,0.921206236
D3,L0,fc-replay,250,2,0.853112817
D4,L0,fc-replay,250,2,0.607976675
D5,L0,fc-replay,250,2,0.385214001
D6,L0,fc-replay,250,2,0.297665358
D7,L0,fc-replay,250,2,0.231517509
D8,L0,fc-replay,250,2,0.144941628
D9,L0,fc-replay,250,2,0.075875483
D10,L0,fc-replay,250,2,0.082684822
D1,L0,fc-cnn-replay,0,2,0.996636748
D2,L0,fc-cnn-replay,0,2,0.940582931
D3,L0,fc-cnn-replay,0,2,0.884529173
D4,L0,fc-cnn-replay,0,2,0.825112104
D5,L0,fc-cnn-replay,0,2,0.588565052
D6,L0,fc-cnn-replay,0,2,0.394618839
D7,L0,fc-cnn-replay,0,2,0.276905835
D8,L0,fc-cnn-replay,0,2,0.406950682
D9,L0,fc-cnn-replay,0,2,0.394618839
D10,L0,fc-cnn-replay,0,2,0.3778027
D1,L0,fc-replay,350,2,0.981188118
D2,L0,fc-replay,350,2,0.918811858
D3,L0,fc-replay,350,2,0.736633658
D4,L0,fc-replay,350,2,0.492079198
D5,L0,fc-replay,350,2,0.205940589
D6,L0,fc-replay,350,2,0.098019801
D7,L0,fc-replay,350,2,0.064356439
D8,L0,fc-replay,350,2,0.021782178
D9,L0,fc-replay,350,2,0.029702971
D10,L0,fc-replay,350,2,0.02079208
D1,L0,fc-cnn-replay,123,2,0.994163454
D2,L0,fc-cnn-replay,123,2,0.964980543
D3,L0,fc-cnn-replay,123,2,0.883268476
D4,L0,fc-cnn-replay,123,2,0.739299595
D5,L0,fc-cnn-replay,123,2,0.59338522
D6,L0,fc-cnn-replay,123,2,0.387159526
D7,L0,fc-cnn-replay,123,2,0.374513626
D8,L0,fc-cnn-replay,123,2,0.337548643
D9,L0,fc-cnn-replay,123,2,0.183852136
D10,L0,fc-cnn-replay,123,2,0.316147864
D1,L0,fc-replay,550,2,0.9747082
D2,L0,fc-replay,550,2,0.901750982
D3,L0,fc-replay,550,2,0.721789896
D4,L0,fc-replay,550,2,0.613813221
D5,L0,fc-replay,550,2,0.282101154
D6,L0,fc-replay,550,2,0.141050577
D7,L0,fc-replay,550,2,0.057392996
D8,L0,fc-replay,550,2,0.01459144
D9,L0,fc-replay,550,2,0.015564202
D10,L0,fc-replay,550,2,0.004863813
D1,L0,fc-replay,450,2,0.973267317
D2,L0,fc-replay,450,2,0.856435657
D3,L0,fc-replay,450,2,0.725742579
D4,L0,fc-replay,450,2,0.314851493
D5,L0,fc-replay,450,2,0.140594065
D6,L0,fc-replay,450,2,0.047524754
D7,L0,fc-replay,450,2,0.013861386
D8,L0,fc-replay,450,2,0.016831683
D9,L0,fc-replay,450,2,0.007920792
D10,L0,fc-replay,450,2,0.013861386
D1,L0,fc-replay,550,2,0.956878841
D2,L0,fc-replay,550,2,0.866529763
D3,L0,fc-replay,550,2,0.52053386
D4,L0,fc-replay,550,2,0.331622183
D5,L0,fc-replay,550,2,0.034907598
D6,L0,fc-replay,550,2,0.006160164
D7,L0,fc-replay,550,2,0
D8,L0,fc-replay,550,2,0
D9,L0,fc-replay,550,2,0
D10,L0,fc-replay,550,2,0
D1,L0,fc-replay,250,2,0.97843945
D2,L0,fc-replay,250,2,0.803901434
D3,L0,fc-replay,250,2,0.640657067
D4,L0,fc-replay,250,2,0.302874744
D5,L0,fc-replay,250,2,0.147843942
D6,L0,fc-replay,250,2,0.080082133
D7,L0,fc-replay,250,2,0.042094454
D8,L0,fc-replay,250,2,0.00513347
D9,L0,fc-replay,250,2,0.00513347
D10,L0,fc-replay,250,2,0.002053388
D1,L0,fc-cnn-replay,450,2,0.991853356
D2,L0,fc-cnn-replay,450,2,0.969450116
D3,L0,fc-cnn-replay,450,2,0.88798368
D4,L0,fc-cnn-replay,450,2,0.788187385
D5,L0,fc-cnn-replay,450,2,0.405295312
D6,L0,fc-cnn-replay,450,2,0.305498987
D7,L0,fc-cnn-replay,450,2,0.4215886
D8,L0,fc-cnn-replay,450,2,0.344195515
D9,L0,fc-cnn-replay,450,2,0.308553964
D10,L0,fc-cnn-replay,450,2,0.353360474
D1,L0,fc-cnn-replay,150,2,0.990310073
D2,L0,fc-cnn-replay,150,2,0.966085255
D3,L0,fc-cnn-replay,150,2,0.871124029
D4,L0,fc-cnn-replay,150,2,0.644379854
D5,L0,fc-cnn-replay,150,2,0.564922452
D6,L0,fc-cnn-replay,150,2,0.330426365
D7,L0,fc-cnn-replay,150,2,0.118217051
D8,L0,fc-cnn-replay,150,2,0.150193796
D9,L0,fc-cnn-replay,150,2,0.122093022
D10,L0,fc-cnn-replay,150,2,0.095930234
D1,L0,fc-cnn-replay,50,2,0.996938765
D2,L0,fc-cnn-replay,50,2,0.992857158
D3,L0,fc-cnn-replay,50,2,0.976530612
D4,L0,fc-cnn-replay,50,2,0.802040815
D5,L0,fc-cnn-replay,50,2,0.775510192
D6,L0,fc-cnn-replay,50,2,0.776530623
D7,L0,fc-cnn-replay,50,2,0.547959208
D8,L0,fc-cnn-replay,50,2,0.405102044
D9,L0,fc-cnn-replay,50,2,0.343877554
D10,L0,fc-cnn-replay,50,2,0.459183663
D1,L0,fc-cnn-replay,350,2,0.996945024
D2,L0,fc-cnn-replay,350,2,0.947046816
D3,L0,fc-cnn-replay,350,2,0.952138484
D4,L0,fc-cnn-replay,350,2,0.848268867
D5,L0,fc-cnn-replay,350,2,0.750509143
D6,L0,fc-cnn-replay,350,2,0.690427721
D7,L0,fc-cnn-replay,350,2,0.536659896
D8,L0,fc-cnn-replay,350,2,0.380855411
D9,L0,fc-cnn-replay,350,2,0.27800408
D10,L0,fc-cnn-replay,350,2,0.090631366
D1,L0,fc-cnn-replay,123,2,0.997093022
D2,L0,fc-cnn-replay,123,2,0.96414727
D3,L0,fc-cnn-replay,123,2,0.919573665
D4,L0,fc-cnn-replay,123,2,0.754844964
D5,L0,fc-cnn-replay,123,2,0.476744175
D6,L0,fc-cnn-replay,123,2,0.20542635
D7,L0,fc-cnn-replay,123,2,0.279069781
D8,L0,fc-cnn-replay,123,2,0.194767445
D9,L0,fc-cnn-replay,123,2,0.225775197
D10,L0,fc-cnn-replay,123,2,0.141472861
D1,L0,fc-cnn-replay,789,2,0.98459959
D2,L0,fc-cnn-replay,789,2,0.933264911
D3,L0,fc-cnn-replay,789,2,0.898357272
D4,L0,fc-cnn-replay,789,2,0.734086215
D5,L0,fc-cnn-replay,789,2,0.335728943
D6,L0,fc-cnn-replay,789,2,0.22997947
D7,L0,fc-cnn-replay,789,2,0.24537988
D8,L0,fc-cnn-replay,789,2,0.23819302
D9,L0,fc-cnn-replay,789,2,0.173511297
D10,L0,fc-cnn-replay,789,2,0.162217662
D1,L0,fc-replay,456,2,0.989427328
D2,L0,fc-replay,456,2,0.978854597
D3,L0,fc-replay,456,2,0.929515421
D4,L0,fc-replay,456,2,0.833480179
D5,L0,fc-replay,456,2,0.696035266
D6,L0,fc-replay,456,2,0.491629958
D7,L0,fc-replay,456,2,0.30484581
D8,L0,fc-replay,456,2,0.410572678
D9,L0,fc-replay,456,2,0.257268727
D10,L0,fc-replay,456,2,0.147136569
D1,L0,fc-replay,0,2,0.969844341
D2,L0,fc-replay,0,2,0.874513626
D3,L0,fc-replay,0,2,0.791828811
D4,L0,fc-replay,0,2,0.433852136
D5,L0,fc-replay,0,2,0.182879373
D6,L0,fc-replay,0,2,0.093385212
D7,L0,fc-replay,0,2,0.084630348
D8,L0,fc-replay,0,2,0.04085603
D9,L0,fc-replay,0,2,0.053501945
D10,L0,fc-replay,0,2,0.062256809
D1,L0,fc-cnn-replay,350,2,0.994713664
D2,L0,fc-cnn-replay,350,2,0.985022008
D3,L0,fc-cnn-replay,350,2,0.938326001
D4,L0,fc-cnn-replay,350,2,0.949779749
D5,L0,fc-cnn-replay,350,2,0.950660765
D6,L0,fc-cnn-replay,350,2,0.865198255
D7,L0,fc-cnn-replay,350,2,0.762114525
D8,L0,fc-cnn-replay,350,2,0.678414106
D9,L0,fc-cnn-replay,350,2,0.594713628
D10,L0,fc-cnn-replay,350,2,0.29603523
D1,L0,fc-replay,123,2,0.980941713
D2,L0,fc-replay,123,2,0.896860957
D3,L0,fc-replay,123,2,0.656950653
D4,L0,fc-replay,123,2,0.393497765
D5,L0,fc-replay,123,2,0.3295964
D6,L0,fc-replay,123,2,0.121076234
D7,L0,fc-replay,123,2,0.058295965
D8,L0,fc-replay,123,2,0.052690584
D9,L0,fc-replay,123,2,0.041479822
D10,L0,fc-replay,123,2,0.036995515
D1,L0,fc-cnn-replay,450,2,0.99559474
D2,L0,fc-cnn-replay,450,2,0.980616748
D3,L0,fc-cnn-replay,450,2,0.966519833
D4,L0,fc-cnn-replay,450,2,0.744493365
D5,L0,fc-cnn-replay,450,2,0.751541853
D6,L0,fc-cnn-replay,450,2,0.680176198
D7,L0,fc-cnn-replay,450,2,0.553303957
D8,L0,fc-cnn-replay,450,2,0.215859026
D9,L0,fc-cnn-replay,450,2,0.180616736
D10,L0,fc-cnn-replay,450,2,0.074008808
D1,L0,fc-cnn-replay,150,2,0.989299595
D2,L0,fc-cnn-replay,150,2,0.967898846
D3,L0,fc-cnn-replay,150,2,0.802529156
D4,L0,fc-cnn-replay,150,2,0.704280138
D5,L0,fc-cnn-replay,150,2,0.447470814
D6,L0,fc-cnn-replay,150,2,0.158560306
D7,L0,fc-cnn-replay,150,2,0.295719832
D8,L0,fc-cnn-replay,150,2,0.113813229
D9,L0,fc-cnn-replay,150,2,0.071984433
D10,L0,fc-cnn-replay,150,2,0.011673152
D1,L0,fc-cnn-replay,456,2,0.955852151
